game_time,team_unique,player_unique,points,game_id
15:10:00,san-diego-state,jaedon-ledee-1,0,5
15:10:00,san-diego-state,keshad-johnson-1,0,5
15:10:00,san-diego-state,micah-parrish-1,0,5
15:10:00,san-diego-state,nathan-mensah-1,0,5
15:10:00,san-diego-state,adam-seiko-1,0,5
15:10:00,san-diego-state,aguek-arop-1,0,5
15:10:00,san-diego-state,miles-byrd-1,0,5
15:10:00,san-diego-state,elijah-saunders-1,0,5
15:10:00,san-diego-state,demarshay-johnsonjr-1,0,5
15:10:00,san-diego-state,cade-alger-1,0,5
15:10:00,san-diego-state,jared-barnett-1,0,5
15:10:00,san-diego-state,triston-broughton-1,0,5
15:10:00,san-diego-state,tyler-broughton-1,0,5
16:10:00,arizona,azuolas-tubelis-1,0,6
16:10:00,arizona,oumar-ballo-1,0,6
16:10:00,arizona,pelle-larsson-1,0,6
16:10:00,arizona,kerr-kriisa-1,0,6
16:10:00,arizona,courtney-ramey-1,0,6
16:10:00,arizona,cedric-hendersonjr-1,0,6
16:10:00,arizona,kylan-boswell-1,0,6
16:10:00,arizona,henri-veesaar-1,0,6
16:10:00,arizona,adama-bal-1,0,6
16:10:00,arizona,dylan-anderson-1,0,6
16:10:00,arizona,filip-borvicanin-1,0,6
16:10:00,arizona,matthew-lang-1,0,6
16:10:00,arizona,jordan-mains-1,0,6
16:10:00,arizona,luc-krystkowiak-1,0,6
16:10:00,arizona,will-menaugh-1,0,6
16:10:00,arizona,grant-weitman-1,0,6
16:10:00,arizona,ben-ackerley-1,0,6
16:10:00,arizona,tautvilas-tubelis-1,0,6
16:10:00,princeton,tosan-evbuomwan-1,0,6
16:10:00,princeton,ryan-langborg-1,0,6
16:10:00,princeton,matt-allocco-1,0,6
16:10:00,princeton,caden-pierce-1,0,6
16:10:00,princeton,keeshawn-kellman-1,0,6
16:10:00,princeton,blake-peters-1,0,6
16:10:00,princeton,xaivian-lee-1,0,6
16:10:00,princeton,deven-austin-1,0,6
16:10:00,princeton,zach-martini-1,0,6
16:10:00,princeton,jack-scott-1,0,6
16:10:00,princeton,jacob-oconnell-1,0,6
16:10:00,princeton,konrad-kiszka-1,0,6
16:10:00,princeton,philip-byriel-1,0,6
16:10:00,princeton,vernon-collins-1,0,6
16:10:00,princeton,leyi-adebayo-1,0,6
16:30:00,arkansas,ricky-counciliv-1,0,7
16:30:00,arkansas,anthony-black-1,0,7
16:30:00,arkansas,davonte-davis-1,0,7
16:30:00,arkansas,jordan-walsh-1,0,7
16:30:00,arkansas,makhi-mitchell-1,0,7
16:30:00,arkansas,nick-smith-jr-1,0,7
16:30:00,arkansas,jalen-graham-1,0,7
16:30:00,arkansas,makhel-mitchell-1,0,7
16:30:00,arkansas,trevon-brazile-1,0,7
16:30:00,arkansas,joseph-pinion-1,0,7
16:30:00,arkansas,kamani-johnson-1,0,7
16:30:00,arkansas,derrian-ford-1,0,7
16:30:00,arkansas,cade-arbogast-1,0,7
16:30:00,arkansas,lawson-blake-1,0,7
16:30:00,arkansas,barry-dunning-jr-1,0,7
16:30:00,illinois,terrence-shannonjr-1,0,7
16:30:00,illinois,matthew-mayer-1,0,7
16:30:00,illinois,coleman-hawkins-1,0,7
16:30:00,illinois,dain-dainja-1,0,7
16:30:00,illinois,jayden-epps-1,0,7
16:30:00,illinois,rj-melendez-1,0,7
16:30:00,illinois,sencire-harris-1,0,7
16:30:00,illinois,ty-rodgers-1,0,7
16:30:00,illinois,skyy-clark-1,0,7
16:30:00,illinois,luke-goode-1,0,7
16:30:00,illinois,brandon-lieb-1,0,7
16:30:00,illinois,paxton-warden-1,0,7
16:30:00,illinois,connor-serven-1,0,7
16:30:00,illinois,zacharie-perrin-1,0,7
16:30:00,illinois,aj-redd-1,0,7
18:50:00,auburn,wendell-greenjr-1,0,8
18:50:00,auburn,johni-broome-1,0,8
18:50:00,auburn,jaylin-williams-1,0,8
18:50:00,auburn,allen-flanigan-1,0,8
18:50:00,auburn,kd-johnson-1,0,8
18:50:00,auburn,dylan-cardwell-1,0,8
18:50:00,auburn,chris-moore-10,0,8
18:50:00,auburn,zep-jasper-1,0,8
18:50:00,auburn,tre-donaldson-1,0,8
18:50:00,auburn,yohan-traore-1,0,8
18:50:00,auburn,lior-berman-1,0,8
18:50:00,auburn,chance-westry-1,0,8
18:50:00,auburn,babatunde-akingbola-1,0,8
18:50:00,auburn,jalen-harper-1,0,8
18:50:00,auburn,chandler-leopard-1,0,8
18:50:00,auburn,carter-sobera-1,0,8
18:50:00,iowa,kris-murray-1,0,8
18:50:00,iowa,filip-rebraca-1,0,8
18:50:00,iowa,tony-perkins-1,0,8
18:50:00,iowa,payton-sandfort-1,0,8
18:50:00,iowa,patrick-mccaffery-1,0,8
18:50:00,iowa,connor-mccaffery-1,0,8
18:50:00,iowa,ahron-ulis-1,0,8
18:50:00,iowa,dasonte-bowen-1,0,8
18:50:00,iowa,josh-dix-1,0,8
18:50:00,iowa,josh-ogundele-1,0,8
18:50:00,iowa,riley-mulvey-1,0,8
18:50:00,iowa,carter-kingsbury-1,0,8
18:50:00,iowa,luc-laketa-1,0,8
18:50:00,iowa,dante-eldridge-1,0,8
19:10:00,duke,kyle-filipowski-1,0,9
19:10:00,duke,jeremy-roach-2,0,9
19:10:00,duke,tyrese-proctor-1,0,9
19:10:00,duke,mark-mitchell-4,0,9
19:10:00,duke,ryan-young-2,0,9
19:10:00,duke,dariq-whitehead-1,0,9
19:10:00,duke,dereck-lively-ii-1,0,9
19:10:00,duke,jacob-grandison-1,0,9
19:10:00,duke,jaylen-blakes-1,0,9
19:10:00,duke,jaden-schutt-1,0,9
19:10:00,duke,christian-reeves-1,0,9
19:10:00,duke,kate-catchings-1,0,9
19:10:00,duke,stanley-borden-1,0,9
19:10:00,duke,spencer-hubbard-1,0,9
19:10:00,duke,max-johns-1,0,9
19:10:00,oral-roberts,max-abmas-1,0,9
19:10:00,oral-roberts,connor-vanover-1,0,9
19:10:00,oral-roberts,issac-mcbride-1,0,9
19:10:00,oral-roberts,carlos-jurgens-1,0,9
19:10:00,oral-roberts,kareem-thompson-2,0,9
19:10:00,oral-roberts,patrick-mwamba-1,0,9
19:10:00,oral-roberts,dj-weaver-2,0,9
19:10:00,oral-roberts,trey-phipps-1,0,9
19:10:00,oral-roberts,demari-williams-1,0,9
19:10:00,oral-roberts,nate-cloveriii-1,0,9
19:10:00,oral-roberts,cam-amboree-1,0,9
19:10:00,oral-roberts,jake-shannon-1,0,9
19:10:00,oral-roberts,sir-issac-herron-1,0,9
19:25:00,colgate,tucker-richardson-1,0,10
19:25:00,colgate,keegan-records-1,0,10
19:25:00,colgate,braeden-smith-1,0,10
19:25:00,colgate,oliver-lynch-daniels-1,0,10
19:25:00,colgate,ryan-moffatt-1,0,10
19:25:00,colgate,jeff-woodward-1,0,10
19:25:00,colgate,chandler-baker-1,0,10
19:25:00,colgate,sam-thomson-1,0,10
19:25:00,colgate,nicolas-louis-jacques-1,0,10
19:25:00,colgate,alex-capitano-1,0,10
19:25:00,colgate,brady-cummins-1,0,10
19:25:00,colgate,malcolm-bailey-1,0,10
19:25:00,texas,marcus-carr-2,0,10
19:25:00,texas,jabari-rice-1,0,10
19:25:00,texas,tyrese-hunter-1,0,10
19:25:00,texas,timmy-allen-1,0,10
19:25:00,texas,dylan-disu-1,0,10
19:25:00,texas,christian-bishop-1,0,10
19:25:00,texas,arterio-morris-1,0,10
19:25:00,texas,brock-cunningham-1,0,10
19:25:00,texas,dillon-mitchell-1,0,10
19:25:00,texas,alex-anamekwe-1,0,10
19:25:00,texas,cole-bott-1,0,10
19:25:00,texas,gavin-perryman-1,0,10
19:35:00,boise-state,tyson-degenhart-1,0,11
19:35:00,boise-state,max-rice-1,0,11
19:35:00,boise-state,chibuzo-agbo-1,0,11
19:35:00,boise-state,marcus-shaver-1,0,11
19:35:00,boise-state,naje-smith-1,0,11
19:35:00,boise-state,jace-whiting-1,0,11
19:35:00,boise-state,lukas-milner-1,0,11
19:35:00,boise-state,pavle-kuzmanovic-1,0,11
19:35:00,boise-state,kobe-young-1,0,11
19:35:00,boise-state,sadraque-nganga-1,0,11
19:35:00,boise-state,mouhamed-sylla-1,0,11
19:35:00,boise-state,burke-smith-1,0,11
19:35:00,boise-state,sam-winter-2,0,11
19:35:00,northwestern,boo-buie-1,0,11
19:35:00,northwestern,chase-audige-1,0,11
19:35:00,northwestern,ty-berry-1,0,11
19:35:00,northwestern,robbie-beran-1,0,11
19:35:00,northwestern,brooks-barnhizer-1,0,11
19:35:00,northwestern,matthew-nicholson-1,0,11
19:35:00,northwestern,tydus-verhoeven-1,0,11
19:35:00,northwestern,julian-roperii-1,0,11
19:35:00,northwestern,nick-martinelli-1,0,11
19:35:00,northwestern,luke-hunger-1,0,11
19:35:00,northwestern,roy-dixoniii-1,0,11
19:35:00,northwestern,blake-smith-3,0,11
21:20:00,houston,marcus-sasser-1,0,12
21:20:00,houston,jarace-walker-1,0,12
21:20:00,houston,jwan-roberts-1,0,12
21:20:00,houston,jamal-shead-1,0,12
21:20:00,houston,tramon-mark-1,0,12
21:20:00,houston,emanuel-sharp-1,0,12
21:20:00,houston,javier-francis-1,0,12
21:20:00,houston,terrance-arceneaux-1,0,12
21:20:00,houston,reggie-chaney-1,0,12
21:20:00,houston,ramon-walkerjr-1,0,12
21:20:00,houston,ryan-elvin-1,0,12
21:20:00,houston,sadarius-bowser-1,0,12
21:20:00,northern-kentucky,marques-warrick-1,0,12
21:20:00,northern-kentucky,sam-vinson-1,0,12
21:20:00,northern-kentucky,trevon-faulkner-1,0,12
21:20:00,northern-kentucky,xavier-rhodes-1,0,12
21:20:00,northern-kentucky,chris-brandon-1,0,12
21:20:00,northern-kentucky,trey-robinson-1,0,12
21:20:00,northern-kentucky,hubertas-pivorius-1,0,12
21:20:00,northern-kentucky,imanuel-zorgvol-1,0,12
21:20:00,northern-kentucky,alahn-sumler-1,0,12
21:20:00,northern-kentucky,lj-wells-1,0,12
21:20:00,northern-kentucky,jake-evans-1,0,12
21:20:00,northern-kentucky,isaiah-mason-1,0,12
21:20:00,northern-kentucky,noah-hupmann-1,0,12
21:20:00,northern-kentucky,mitchel-minor-1,0,12
21:20:00,northern-kentucky,cole-sherman-1,0,12
21:40:00,louisiana-lafayette,jordan-brown-4,0,13
21:40:00,louisiana-lafayette,greg-williamsjr-1,0,13
21:40:00,louisiana-lafayette,terence-lewisii-1,0,13
21:40:00,louisiana-lafayette,themus-fulks-1,0,13
21:40:00,louisiana-lafayette,kentrell-garnett-1,0,13
21:40:00,louisiana-lafayette,jalen-dalcourt-1,0,13
21:40:00,louisiana-lafayette,joe-charles-2,0,13
21:40:00,louisiana-lafayette,michael-thomas-2,0,13
21:40:00,louisiana-lafayette,kobe-julien-1,0,13
21:40:00,louisiana-lafayette,isaiah-richards-1,0,13
21:40:00,louisiana-lafayette,chancellor-white-1,0,13
21:40:00,louisiana-lafayette,vinny-sigona-1,0,13
21:40:00,tennessee,santiago-vescovi-1,0,13
21:40:00,tennessee,olivier-nkamhoua-1,0,13
21:40:00,tennessee,zakai-zeigler-1,0,13
21:40:00,tennessee,julian-phillips-1,0,13
21:40:00,tennessee,tyreke-key-1,0,13
21:40:00,tennessee,josiah-jordan-james-1,0,13
21:40:00,tennessee,jonas-aidoo-1,0,13
21:40:00,tennessee,uros-plavsic-1,0,13
21:40:00,tennessee,jahmai-mashack-1,0,13
21:40:00,tennessee,tobe-awaka-1,0,13
21:40:00,tennessee,bj-edwards-2,0,13
21:40:00,tennessee,isaiah-sulack-1,0,13
21:40:00,tennessee,colin-coyne-1,0,13
21:40:00,tennessee,kent-gilbert-1,0,13
21:40:00,tennessee,alec-kegler-1,0,13
21:55:00,penn-state,jalen-pickett-1,0,14
21:55:00,penn-state,seth-lundy-1,0,14
21:55:00,penn-state,andrew-funk-1,0,14
21:55:00,penn-state,camren-wynter-1,0,14
21:55:00,penn-state,myles-dread-1,0,14
21:55:00,penn-state,kebba-njie-1,0,14
21:55:00,penn-state,kanye-clary-1,0,14
21:55:00,penn-state,evan-mahaffey-1,0,14
21:55:00,penn-state,mikey-henn-1,0,14
21:55:00,penn-state,dallion-johnson-1,0,14
21:55:00,penn-state,caleb-dorsey-1,0,14
21:55:00,penn-state,jameel-brown-1,0,14
21:55:00,penn-state,demetrius-lilley-1,0,14
21:55:00,penn-state,andy-christos-1,0,14
21:55:00,penn-state,dan-conlan-1,0,14
21:55:00,penn-state,ishaan-jagiasi-1,0,14
21:55:00,texas-am,wade-tayloriv-1,0,14
21:55:00,texas-am,tyrece-radford-1,0,14
21:55:00,texas-am,henry-coleman-iii-1,0,14
21:55:00,texas-am,julius-marble-2,0,14
21:55:00,texas-am,dexter-dennis-1,0,14
21:55:00,texas-am,hayden-hefner-1,0,14
21:55:00,texas-am,andersson-garcia-1,0,14
21:55:00,texas-am,manny-obaseki-1,0,14
21:55:00,texas-am,solomon-washington-1,0,14
21:55:00,texas-am,andre-gordon-1,0,14
21:55:00,texas-am,khalen-robinson-1,0,14
21:55:00,texas-am,erik-pratt-1,0,14
21:55:00,texas-am,javonte-brown-1,0,14
21:55:00,texas-am,davin-watkins-1,0,14
22:05:00,ucla,jaime-jaquezjr-1,0,15
22:05:00,ucla,tyger-campbell-1,0,15
22:05:00,ucla,jaylen-clark-1,0,15
22:05:00,ucla,david-singleton-2,0,15
22:05:00,ucla,amari-bailey-1,0,15
22:05:00,ucla,adem-bona-1,0,15
22:05:00,ucla,dylan-andrews-1,0,15
22:05:00,ucla,kenneth-nwuba-1,0,15
22:05:00,ucla,mac-etienne-1,0,15
22:05:00,ucla,abramo-canka-1,0,15
22:05:00,ucla,will-mcclendon-1,0,15
22:05:00,ucla,russell-stong-1,0,15
22:05:00,ucla,evan-manjikian-1,0,15
22:05:00,ucla,logan-cremonesi-1,0,15
22:05:00,north-carolina-asheville,drew-pember-1,0,15
22:05:00,north-carolina-asheville,tajion-jones-1,0,15
22:05:00,north-carolina-asheville,nicholas-mcmullen-1,0,15
22:05:00,north-carolina-asheville,fletcher-abee-1,0,15
22:05:00,north-carolina-asheville,jamon-battle-1,0,15
22:05:00,north-carolina-asheville,caleb-burgess-1,0,15
22:05:00,north-carolina-asheville,alex-caldwell-1,0,15
22:05:00,north-carolina-asheville,trent-stephney-1,0,15
22:05:00,north-carolina-asheville,amadou-sylla-1,0,15
22:05:00,north-carolina-asheville,dean-gabrelcik-1,0,15
22:05:00,north-carolina-asheville,silas-mason-1,0,15
22:05:00,north-carolina-asheville,zaharee-maddox-1,0,15
22:05:00,north-carolina-asheville,davion-cunningham-1,0,15
22:05:00,north-carolina-asheville,justin-stephens-2,0,15
22:05:00,north-carolina-asheville,ian-clinkscales-king-1,0,15
