game_time,team_unique,player_unique,points,game_id
14:00:00,virginia-commonwealth,adrian-balwinjr-1,13,19
14:00:00,virginia-commonwealth,jalen-deloach-1,1,19
14:00:00,virginia-commonwealth,jamir-watkins-1,7,19
14:00:00,virginia-commonwealth,jayden-nunn-1,9,19
14:00:00,virginia-commonwealth,david-shriver-1,6,19
14:00:00,virginia-commonwealth,zeb-jackson-1,3,19
14:00:00,virginia-commonwealth,nick-kern-1,5,19
14:00:00,virginia-commonwealth,josh-banks-1,0,19
14:00:00,virginia-commonwealth,toibu-lawal-1,0,19
14:00:00,virginia-commonwealth,christian-fermin-1,0,19
14:00:00,virginia-commonwealth,alphonzo-billups-iii-1,0,19
14:00:00,virginia-commonwealth,arnold-hendersonvi-1,0,19
14:45:00,marquette,kam-jones-1,19,20
14:45:00,marquette,tyler-kolek-1,8,20
14:45:00,marquette,olivier-maxence-prosper-1,11,20
14:45:00,marquette,oso-ighodaro-1,14,20
14:45:00,marquette,david-joplin-1,12,20
14:45:00,marquette,stevie-mitchell-1,10,20
14:45:00,marquette,chase-ross-1,2,20
14:45:00,marquette,sean-jones-3,2,20
14:45:00,marquette,ben-gold-1,0,20
14:45:00,marquette,keeyan-itejere-1,0,20
14:45:00,marquette,zach-wrightsil-1,0,20
14:45:00,marquette,jonah-lucas-1,0,20
14:45:00,marquette,jake-ciardo-1,0,20
14:45:00,marquette,michael-kennedy-2,0,20
14:45:00,marquette,caleb-kozinski-1,0,20
14:45:00,marquette,rj-walson-1,0,20
14:45:00,vermont,dylan-penn-1,11,20
14:45:00,vermont,aaron-deloney-1,9,20
14:45:00,vermont,finn-sullivan-1,4,20
14:45:00,vermont,matt-veretto-1,11,20
14:45:00,vermont,robin-duncan-1,11,20
14:45:00,vermont,kameron-gibson-1,8,20
14:45:00,vermont,tj-hurley-1,0,20
14:45:00,vermont,ileri-ayo-faleye-1,5,20
14:45:00,vermont,nick-fiorillo-1,0,20
14:45:00,vermont,sam-alamutu-1,2,20
14:45:00,vermont,perry-smith-jr-1,0,20
14:45:00,vermont,jorge-ochoa-1,0,20
14:45:00,vermont,michel-ndayishimiye-1,0,20
15:10:00,iowa-state,jaren-holmes-1,12,21
15:10:00,iowa-state,gabe-kalscheur-1,12,21
15:10:00,iowa-state,osun-osunniyi-1,1,21
15:10:00,iowa-state,caleb-grill-1,0,21
15:10:00,iowa-state,tamin-lipsey-1,5,21
15:10:00,iowa-state,robert-jones-9,0,21
15:10:00,iowa-state,aljaz-kunc-1,0,21
15:10:00,iowa-state,tre-king-1,11,21
15:10:00,iowa-state,hason-ward-1,0,21
15:10:00,iowa-state,demarion-watson-1,0,21
15:10:00,iowa-state,eli-king-1,0,21
15:10:00,iowa-state,conrad-hawley-1,0,21
15:10:00,pittsburgh,blake-hinson-1,5,21
15:10:00,pittsburgh,jamarius-burton-1,11,21
15:10:00,pittsburgh,nelly-cummings-1,13,21
15:10:00,pittsburgh,greg-elliott-1,10,21
15:10:00,pittsburgh,nike-sibande-1,8,21
15:10:00,pittsburgh,federiko-federiko-1,1,21
15:10:00,pittsburgh,guillermo-diaz-graham-1,9,21
15:10:00,pittsburgh,jorge-diaz-graham-1,2,21
15:10:00,pittsburgh,john-hugley-1,0,21
15:10:00,pittsburgh,nate-santos-1,0,21
15:10:00,pittsburgh,aidan-fisch-1,0,21
15:10:00,pittsburgh,kj-marshall-1,0,21
16:00:00,creighton,ryan-kalkbrenner-1,31,22
16:00:00,creighton,trey-alexander-1,9,22
16:00:00,creighton,baylor-scheierman-1,10,22
16:00:00,creighton,arthur-kaluma-1,10,22
16:00:00,creighton,ryan-nembhard-1,10,22
16:00:00,creighton,fredrick-king-1,0,22
16:00:00,creighton,francisco-farabello-1,2,22
16:00:00,creighton,mason-miller-1,0,22
16:00:00,creighton,shereef-mitchell-1,0,22
16:00:00,creighton,ben-shtolzberg-1,0,22
16:00:00,creighton,zander-yates-1,0,22
16:00:00,creighton,sami-osmani-1,0,22
16:00:00,creighton,evan-young-1,0,22
16:00:00,north-carolina-state,terquavion-smith-1,32,22
16:00:00,north-carolina-state,jarkel-joiner-1,13,22
16:00:00,north-carolina-state,dj-burns-1,2,22
16:00:00,north-carolina-state,casey-morsell-1,9,22
16:00:00,north-carolina-state,jack-clarke-1,3,22
16:00:00,north-carolina-state,ernest-ross-1,0,22
16:00:00,north-carolina-state,dusan-mahorcic-1,0,22
16:00:00,north-carolina-state,lj-thomas-1,2,22
16:00:00,north-carolina-state,ebenezer-dowuona-1,2,22
16:00:00,north-carolina-state,breon-pass-1,0,22
16:00:00,north-carolina-state,greg-gantt-2,0,22
16:00:00,north-carolina-state,jordan-snell-1,0,22
16:00:00,north-carolina-state,chase-graham-1,0,22
16:00:00,north-carolina-state,kj-keatts-1,0,22
16:00:00,north-carolina-state,alex-nunnally-1,0,22
16:30:00,connecticut,adama-sanogo-1,28,23
16:30:00,connecticut,jordan-hawkins-1,13,23
16:30:00,connecticut,tristen-newton-1,4,23
16:30:00,connecticut,alex-karaban-1,6,23
16:30:00,connecticut,donovan-clingan-1,12,23
16:30:00,connecticut,andre-jackson-8,10,23
16:30:00,connecticut,joey-calcaterra-1,6,23
16:30:00,connecticut,nahiem-alleyne-1,8,23
16:30:00,connecticut,hassan-diarra-1,0,23
16:30:00,connecticut,richie-springs-1,0,23
16:30:00,connecticut,samson-johnson-1,0,23
16:30:00,connecticut,apostolos-roumoglou-1,0,23
16:30:00,connecticut,andrew-hurley-1,0,23
16:30:00,connecticut,yarin-hasson-1,0,23
16:30:00,connecticut,emmett-hendry-1,0,23
16:30:00,connecticut,andre-johnson-jr-1,0,23
16:30:00,iona,daniss-jenkins-1,14,23
16:30:00,iona,walter-claytonjr-1,15,23
16:30:00,iona,nellyjunior-joseph-1,8,23
16:30:00,iona,berrick-jeanlouis-1,13,23
16:30:00,iona,osborn-shema-1,0,23
16:30:00,iona,cruz-davis-1,1,23
16:30:00,iona,anton-brookshire-1,3,23
16:30:00,iona,quinn-slazinski-1,0,23
16:30:00,iona,sadiku-ibine-ayo-1,2,23
16:30:00,iona,michael-jefferson-1,3,23
16:30:00,iona,silas-sunday-1,4,23
16:30:00,iona,parker-weiss-1,0,23
16:30:00,iona,james-carey-1,0,23
16:30:00,iona,keither-florence-1,0,23
16:30:00,iona,stephen-boateng-1,0,23
18:50:00,fairleigh-dickinson,demetre-roberts-1,12,24
18:50:00,fairleigh-dickinson,grant-singleton-1,8,24
18:50:00,fairleigh-dickinson,ansley-almonor-1,1,24
18:50:00,fairleigh-dickinson,joe-mundenjr-1,7,24
18:50:00,fairleigh-dickinson,sean-moore-2,19,24
18:50:00,fairleigh-dickinson,heru-bligen-1,6,24
18:50:00,fairleigh-dickinson,joel-emanuel-1,0,24
18:50:00,fairleigh-dickinson,sebastien-lamaute-1,0,24
18:50:00,fairleigh-dickinson,cameron-tweedy-1,10,24
18:50:00,fairleigh-dickinson,trevon-blassingame-1,0,24
18:50:00,fairleigh-dickinson,brayden-reynolds-1,0,24
18:50:00,fairleigh-dickinson,daniel-rodriguez-1,0,24
18:50:00,fairleigh-dickinson,pier-olivier-racine-1,0,24
18:50:00,fairleigh-dickinson,brandon-upshaw-1,0,24
18:50:00,purdue,zach-edey-1,21,24
18:50:00,purdue,fletcher-loyer-1,13,24
18:50:00,purdue,braden-smith-1,7,24
18:50:00,purdue,brandon-newman-2,2,24
18:50:00,purdue,mason-gillis-1,10,24
18:50:00,purdue,caleb-furst-1,4,24
18:50:00,purdue,trey-kaufman-renn-1,1,24
18:50:00,purdue,ethan-morton-1,0,24
18:50:00,purdue,david-jenkinsjr-1,0,24
18:50:00,purdue,brian-waddell-1,0,24
18:50:00,purdue,carson-barrett-1,0,24
18:50:00,purdue,chase-martin-1,0,24
18:50:00,purdue,sam-king-2,0,24
19:10:00,kentucky,oscar-tshiebwe-1,8,25
19:10:00,kentucky,antonio-reeves-1,22,25
19:10:00,kentucky,jacob-toppin-1,18,25
19:10:00,kentucky,cason-wallace-1,7,25
19:10:00,kentucky,chris-livingston-1,6,25
19:10:00,kentucky,cj-fredrick-1,0,25
19:10:00,kentucky,sahvir-wheeler-1,0,25
19:10:00,kentucky,lance-ware-1,0,25
19:10:00,kentucky,daimion-collins-1,0,25
19:10:00,kentucky,adou-thiero-1,0,25
19:10:00,kentucky,ugonna-onyenso-1,0,25
19:10:00,kentucky,brennan-canada-1,0,25
19:10:00,kentucky,walker-horn-1,0,25
19:10:00,kentucky,kareem-watkins-1,0,25
19:10:00,providence,bryce-hopkins-1,7,25
19:10:00,providence,ed-croswell-1,16,25
19:10:00,providence,devin-carter-3,10,25
19:10:00,providence,noah-locke-1,8,25
19:10:00,providence,jared-bynum-1,9,25
19:10:00,providence,alyn-breed-1,0,25
19:10:00,providence,clifton-moore-1,1,25
19:10:00,providence,jayden-pierre-1,0,25
19:10:00,providence,corey-floyd-jr-1,2,25
19:10:00,providence,rafael-castro-1,0,25
19:10:00,providence,luke-fonts-1,0,25
19:10:00,providence,kieran-ohaire-1,0,25
19:25:00,drake,tucker-devries-1,3,26
19:25:00,drake,roman-penn-1,11,26
19:25:00,drake,garrett-sturtz-1,2,26
19:25:00,drake,darnell-brodie-1,20,26
19:25:00,drake,dj-wilkins-1,6,26
19:25:00,drake,sardaar-calhoun-1,12,26
19:25:00,drake,conor-enright-1,0,26
19:25:00,drake,nate-ferguson-1,2,26
19:25:00,drake,okay-djamgouz-1,0,26
19:25:00,drake,eric-northweather-1,0,26
19:25:00,drake,bryceson-burns-1,0,26
19:25:00,drake,issa-samake-1,0,26
19:25:00,miami-fl,isaiah-wong-1,5,26
19:25:00,miami-fl,jordan-miller-2,7,26
19:25:00,miami-fl,norchad-omier-1,12,26
19:25:00,miami-fl,nijel-pack-1,21,26
19:25:00,miami-fl,wooga-poplar-1,15,26
19:25:00,miami-fl,bensley-joseph-1,2,26
19:25:00,miami-fl,harlond-beverly-1,0,26
19:25:00,miami-fl,anthony-walker-7,1,26
19:25:00,miami-fl,aj-casey-1,0,26
19:25:00,miami-fl,christian-watson-1,0,26
19:25:00,miami-fl,favour-aire-1,0,26
19:25:00,miami-fl,jakai-robinson-1,0,26
19:25:00,miami-fl,filippos-gkogkos-1,0,26
19:25:00,miami-fl,danilo-jovanovich-1,0,26
19:35:00,gonzaga,drew-timme-1,21,27
19:35:00,gonzaga,julian-strawther-1,28,27
19:35:00,gonzaga,anton-watson-1,14,27
19:35:00,gonzaga,rasir-bolton-1,6,27
19:35:00,gonzaga,malachi-smith-1,2,27
19:35:00,gonzaga,nolan-hickman-1,6,27
19:35:00,gonzaga,ben-gregg-1,3,27
19:35:00,gonzaga,hunter-sallis-1,2,27
19:35:00,gonzaga,efton-reid-1,0,27
19:35:00,gonzaga,colby-brooks-1,0,27
19:35:00,gonzaga,dominick-harris-1,0,27
19:35:00,gonzaga,abe-eagle-1,0,27
19:35:00,grand-canyon,rayshon-harrison-1,20,27
19:35:00,grand-canyon,gabe-mcglothan-1,11,27
19:35:00,grand-canyon,chance-mcmillian-1,16,27
19:35:00,grand-canyon,noah-baumann-1,8,27
19:35:00,grand-canyon,josh-baker-1,2,27
19:35:00,grand-canyon,kobe-knox-1,2,27
19:35:00,grand-canyon,walter-ellis-1,9,27
19:35:00,grand-canyon,yvan-ouedraogo-1,2,27
19:35:00,grand-canyon,jovan-blacksherjr-1,0,27
19:35:00,grand-canyon,aidan-igiehon-1,0,27
19:35:00,grand-canyon,isaiah-shaw-1,0,27
19:35:00,grand-canyon,logan-landers-1,0,27
19:35:00,grand-canyon,isaiah-carr-1,0,27
21:20:00,florida-atlantic,johnell-davis-1,12,28
21:20:00,florida-atlantic,alijah-martin-1,10,28
21:20:00,florida-atlantic,vladislav-goldin-1,6,28
21:20:00,florida-atlantic,nicholas-boyd-1,8,28
21:20:00,florida-atlantic,michael-forrest-2,0,28
21:20:00,florida-atlantic,bryan-greenlee-1,10,28
21:20:00,florida-atlantic,giancarlo-rosado-1,15,28
21:20:00,florida-atlantic,brandon-weatherspoon-1,3,28
21:20:00,florida-atlantic,jalen-gaffney-1,2,28
21:20:00,florida-atlantic,tre-carroll-1,0,28
21:20:00,florida-atlantic,isaiah-gaines-1,0,28
21:20:00,florida-atlantic,brenen-lorient-1,0,28
21:20:00,florida-atlantic,alejandro-ralat-1,0,28
21:20:00,memphis,kendric-davis-1,16,28
21:20:00,memphis,deandre-williams-1,13,28
21:20:00,memphis,elijah-mccadden-1,9,28
21:20:00,memphis,keonte-kennedy-1,0,28
21:20:00,memphis,chandler-lawson-1,5,28
21:20:00,memphis,jayden-hardaway-1,9,28
21:20:00,memphis,alex-lomax-1,6,28
21:20:00,memphis,damaria-franklin-1,3,28
21:20:00,memphis,malcolm-dandridge-1,4,28
21:20:00,memphis,johnathan-lawson-1,0,28
21:20:00,memphis,kaodirichi-akobundu-ehiogu-1,0,28
21:20:00,memphis,ian-granja-1,0,28
21:20:00,memphis,conor-glennon-1,0,28
21:40:00,kansas-state,keyontae-johnson-1,18,29
21:40:00,kansas-state,markquis-nowell-1,17,29
21:40:00,kansas-state,naeqwan-tomlin-1,13,29
21:40:00,kansas-state,desi-sills-1,7,29
21:40:00,kansas-state,cam-carter-1,8,29
21:40:00,kansas-state,david-nguessan-1,10,29
21:40:00,kansas-state,ismael-massoud-1,2,29
21:40:00,kansas-state,abayomi-iyiola-1,2,29
21:40:00,kansas-state,tykei-greene-1,0,29
21:40:00,kansas-state,dorian-finister-1,0,29
21:40:00,kansas-state,nate-awbrey-1,0,29
21:40:00,montana-state,raequan-battle-1,27,29
21:40:00,montana-state,jubrile-belo-1,5,29
21:40:00,montana-state,great-osobor-1,11,29
21:40:00,montana-state,darius-brownii-1,12,29
21:40:00,montana-state,caleb-fuller-1,2,29
21:40:00,montana-state,tyler-patterson-1,2,29
21:40:00,montana-state,robert-fordiii-1,1,29
21:40:00,montana-state,sam-lecholat-1,0,29
21:40:00,montana-state,patrick-mcmahon-1,0,29
21:40:00,montana-state,nick-gazelas-1,3,29
21:40:00,montana-state,jed-miller-1,2,29
21:40:00,montana-state,alex-germer-1,0,29
21:40:00,montana-state,luca-colceag-1,0,29
21:40:00,montana-state,carter-ash-1,0,29
21:55:00,indiana,trayce-jackson-davis-1,24,30
21:55:00,indiana,jalen-hood-schifino-1,8,30
21:55:00,indiana,miller-kopp-1,13,30
21:55:00,indiana,race-thompson-1,20,30
21:55:00,indiana,tamar-bates-1,0,30
21:55:00,indiana,malik-reneau-1,4,30
21:55:00,indiana,trey-galloway-1,2,30
21:55:00,indiana,jordan-geronimo-1,0,30
21:55:00,indiana,xavier-johnson-2,0,30
21:55:00,indiana,kaleb-banks-1,0,30
21:55:00,indiana,cj-gunn-1,0,30
21:55:00,indiana,logan-duncomb-1,0,30
21:55:00,indiana,anthony-leal-1,0,30
21:55:00,indiana,shaan-burke-1,0,30
21:55:00,indiana,nathan-childress-1,0,30
21:55:00,indiana,hogan-orbaugh-1,0,30
21:55:00,indiana,michael-shipp-2,0,30
21:55:00,kent-state,sincere-carry-1,15,30
21:55:00,kent-state,malique-jacobs-1,8,30
21:55:00,kent-state,miryne-thomas-1,6,30
21:55:00,kent-state,jalen-sullinger-1,8,30
21:55:00,kent-state,voncameron-davis-1,10,30
21:55:00,kent-state,chris-payton-1,10,30
21:55:00,kent-state,cliron-hornbeak-1,0,30
21:55:00,kent-state,giovanni-santiago-1,0,30
21:55:00,kent-state,delrecco-gillespie-1,2,30
21:55:00,kent-state,julius-rollins-1,0,30
21:55:00,kent-state,akeem-odusipe-1,1,30
22:05:00,arizona-state,desmond-cambridge-2,10,31
22:05:00,arizona-state,dj-horne-1,17,31
22:05:00,arizona-state,devan-cambridge-1,4,31
22:05:00,arizona-state,frankie-collins-1,8,31
22:05:00,arizona-state,warren-washington-1,11,31
22:05:00,arizona-state,jamiya-neal-1,5,31
22:05:00,arizona-state,austin-nunez-1,0,31
22:05:00,arizona-state,luther-muhammad-1,7,31
22:05:00,arizona-state,alonzo-gaffney-1,5,31
22:05:00,arizona-state,duke-brennan-1,3,31
22:05:00,arizona-state,marcus-bagley-1,0,31
22:05:00,arizona-state,enoch-boakye-1,0,31
22:05:00,arizona-state,bobby-hurley-2,0,31
22:05:00,arizona-state,micah-burno-1,0,31
22:05:00,arizona-state,john-olmsted-1,0,31
22:05:00,arizona-state,cade-ronzone-1,0,31
22:05:00,arizona-state,austin-ronzone-1,0,31
22:05:00,arizona-state,jordan-williams-4,0,31
22:05:00,texas-christian,mike-miles-4,26,31
22:05:00,texas-christian,emanuel-miller-1,8,31
22:05:00,texas-christian,damion-baugh-1,11,31
22:05:00,texas-christian,jakobe-coles-1,11,31
22:05:00,texas-christian,charles-obannonjr-1,15,31
22:05:00,texas-christian,shahada-wells-1,0,31
22:05:00,texas-christian,micah-peavy-1,0,31
22:05:00,texas-christian,eddie-lampkinjr-1,0,31
22:05:00,texas-christian,xavier-cork-1,1,31
22:05:00,texas-christian,rondel-walker-1,0,31
22:05:00,texas-christian,pj-haggerty-1,0,31
22:05:00,texas-christian,souleymane-doumbia-1,0,31
22:05:00,texas-christian,cole-despie-1,0,31
22:05:00,texas-christian,tyler-lundblade-1,0,31
22:05:00,texas-christian,darius-ford-1,0,31
22:05:00,texas-christian,zach-gonsoulin-1,0,31
22:05:00,texas-christian,trey-stuart-1,0,31
