game_time,team_unique,lost,player_unique,points,inactive,game_id
18:09:00,florida-atlantic,,johnell-davis-1,13,,96
18:09:00,florida-atlantic,,alijah-martin-1,17,,96
18:09:00,florida-atlantic,,vladislav-goldin-1,14,,96
18:09:00,florida-atlantic,,nicholas-boyd-1,4,,96
18:09:00,florida-atlantic,,michael-forrest-2,6,,96
18:09:00,florida-atlantic,,bryan-greenlee-1,16,,96
18:09:00,florida-atlantic,,giancarlo-rosado-1,2,,96
18:09:00,florida-atlantic,,brandon-weatherspoon-1,7,,96
18:09:00,florida-atlantic,,jalen-gaffney-1,0,,96
18:09:00,florida-atlantic,,tre-carroll-1,0,,96
18:09:00,florida-atlantic,,isaiah-gaines-1,0,,96
18:09:00,florida-atlantic,,brenen-lorient-1,0,,96
18:09:00,florida-atlantic,,alejandro-ralat-1,0,,96
18:09:00,kansas-state,l,keyontae-johnson-1,9,,96
18:09:00,kansas-state,,markquis-nowell-1,30,,96
18:09:00,kansas-state,,naeqwan-tomlin-1,14,,96
18:09:00,kansas-state,,desi-sills-1,9,,96
18:09:00,kansas-state,,cam-carter-1,5,,96
18:09:00,kansas-state,,david-nguessan-1,2,,96
18:09:00,kansas-state,,ismael-massoud-1,5,,96
18:09:00,kansas-state,,abayomi-iyiola-1,2,,96
18:09:00,kansas-state,,tykei-greene-1,0,,96
18:09:00,kansas-state,,dorian-finister-1,0,,96
18:09:00,kansas-state,,nate-awbrey-1,0,,96
20:49:00,connecticut,,adama-sanogo-1,10,,97
20:49:00,connecticut,,jordan-hawkins-1,20,,97
20:49:00,connecticut,,tristen-newton-1,8,,97
20:49:00,connecticut,,alex-karaban-1,12,,97
20:49:00,connecticut,,donovan-clingan-1,6,,97
20:49:00,connecticut,,andre-jackson-8,8,,97
20:49:00,connecticut,,joey-calcaterra-1,8,,97
20:49:00,connecticut,,nahiem-alleyne-1,8,,97
20:49:00,connecticut,,hassan-diarra-1,0,,97
20:49:00,connecticut,,richie-springs-1,0,,97
20:49:00,connecticut,,samson-johnson-1,0,,97
20:49:00,connecticut,,apostolos-roumoglou-1,2,,97
20:49:00,connecticut,,andrew-hurley-1,0,,97
20:49:00,connecticut,,yarin-hasson-1,0,,97
20:49:00,connecticut,,emmett-hendry-1,0,,97
20:49:00,connecticut,,andre-johnson-jr-1,0,,97
20:49:00,gonzaga,l,drew-timme-1,12,,97
20:49:00,gonzaga,,julian-strawther-1,11,,97
20:49:00,gonzaga,,anton-watson-1,6,,97
20:49:00,gonzaga,,rasir-bolton-1,6,,97
20:49:00,gonzaga,,malachi-smith-1,8,,97
20:49:00,gonzaga,,nolan-hickman-1,0,,97
20:49:00,gonzaga,,ben-gregg-1,6,,97
20:49:00,gonzaga,,hunter-sallis-1,5,,97
20:49:00,gonzaga,,efton-reid-1,0,,97
20:49:00,gonzaga,,colby-brooks-1,0,,97
20:49:00,gonzaga,,dominick-harris-1,0,,97
20:49:00,gonzaga,,abe-eagle-1,0,,97
