game_time,team_unique,lost,player_unique,points,inactive,game_id
12:15:00,creighton,,ryan-kalkbrenner-1,14,,374
12:15:00,creighton,,steven-ashworth-1,22,,374
12:15:00,creighton,,jamiya-neal-1,29,,374
12:15:00,creighton,,jackson-mcandrew-1,11,,374
12:15:00,creighton,,jasen-green-1,9,,374
12:15:00,creighton,,isaac-traudt-1,0,,374
12:15:00,creighton,,pop-isaacs-1,0,i,374
12:15:00,creighton,,fredrick-king-1,0,,374
12:15:00,creighton,,fedor-zugic-1,4,,374
12:15:00,creighton,,mason-miller-1,0,,374
12:15:00,creighton,,ty-davis-1,0,,374
12:15:00,creighton,,sterling-knox-1,0,,374
12:15:00,creighton,,shane-thomas-1,0,,374
12:15:00,creighton,,josh-townley-thomas-1,0,,374
12:15:00,creighton,,sami-osmani-1,0,,374
12:15:00,louisville,l,terrence-edwards-2,21,,374
12:15:00,louisville,,chucky-hepburn-1,22,,374
12:15:00,louisville,,jvonne-hadley-1,13,,374
12:15:00,louisville,,reyne-smith-1,5,,374
12:15:00,louisville,,james-scott-8,0,,374
12:15:00,louisville,,noah-waterman-1,8,,374
12:15:00,louisville,,khani-rooths-1,2,,374
12:15:00,louisville,,aboubacar-traore-1,4,,374
12:15:00,louisville,,kasean-pryor-1,0,,374
12:15:00,louisville,,frank-anselem-1,0,,374
12:15:00,louisville,,koren-johnson-1,0,,374
12:15:00,louisville,,patrick-antonelli-1,0,,374
12:15:00,louisville,,cole-sherman-1,0,,374
12:15:00,louisville,,aidan-mccool-1,0,,374
12:15:00,louisville,,spencer-legg-1,0,,374
12:15:00,louisville,,aly-khalifa-1,0,,374
12:15:00,louisville,,kobe-rodgers-1,0,,374
12:40:00,high-point,l,kezza-giffa-1,8,,375
12:40:00,high-point,,kimani-hamilton-1,2,,375
12:40:00,high-point,,dmaurian-williams-1,12,,375
12:40:00,high-point,,bob-pettiford-1,5,,375
12:40:00,high-point,,chase-johnston-1,3,,375
12:40:00,high-point,,abdoulaye-thiam-1,6,,375
12:40:00,high-point,,juslin-bodo-bodo-1,8,,375
12:40:00,high-point,,trae-benham-1,11,,375
12:40:00,high-point,,simon-hildebrandt-1,3,,375
12:40:00,high-point,,terry-anderson-2,3,,375
12:40:00,high-point,,josh-ibukunoluwa-1,2,,375
12:40:00,high-point,,titas-sargiunas-1,0,,375
12:40:00,high-point,,braden-hausen-1,0,,375
12:40:00,high-point,,liam-carney-1,0,,375
12:40:00,high-point,,ivan-matlekovic-1,0,,375
12:40:00,high-point,,andrew-sineway-1,0,,375
12:40:00,high-point,,david-fonville-1,0,,375
12:40:00,high-point,,birgir-irving-1,0,,375
12:40:00,high-point,,liam-mcchesney-1,0,,375
12:40:00,purdue,,trey-kaufman-renn-1,21,,375
12:40:00,purdue,,braden-smith-1,20,,375
12:40:00,purdue,,fletcher-loyer-1,8,,375
12:40:00,purdue,,cj-cox-1,2,,375
12:40:00,purdue,,myles-colvin-2,4,,375
12:40:00,purdue,,caleb-furst-1,2,,375
12:40:00,purdue,,camden-heide-1,11,,375
12:40:00,purdue,,gicarri-harris-1,3,,375
12:40:00,purdue,,raleigh-burgess-1,0,,375
12:40:00,purdue,,will-berg-1,4,,375
12:40:00,purdue,,brian-waddell-1,0,,375
12:40:00,purdue,,daniel-jacobsen-1,0,,375
12:40:00,purdue,,sam-king-2,0,,375
12:40:00,purdue,,jace-rayl-1,0,,375
12:40:00,purdue,,josh-furst-1,0,,375
12:40:00,purdue,,jack-lusk-1,0,,375
13:40:00,montana,l,money-williams-1,8,,376
13:40:00,montana,,joe-pridgen-1,12,,376
13:40:00,montana,,kai-johnson-1,15,,376
13:40:00,montana,,malik-moore-3,7,,376
13:40:00,montana,,brandon-whitney-1,2,,376
13:40:00,montana,,tejon-sawyer-1,15,,376
13:40:00,montana,,austin-patterson-1,2,,376
13:40:00,montana,,jensen-bradtke-1,3,,376
13:40:00,montana,,amari-jedkins-1,0,,376
13:40:00,montana,,zack-davidson-1,2,,376
13:40:00,montana,,jeremiah-dargan-1,0,,376
13:40:00,montana,,jalen-foy-1,0,,376
13:40:00,montana,,adam-shoff-1,0,,376
13:40:00,montana,,connor-dick-1,0,,376
13:40:00,montana,,chase-henderson-1,0,,376
13:40:00,wisconsin,,john-tonje-1,15,,376
13:40:00,wisconsin,,john-blackwell-3,19,,376
13:40:00,wisconsin,,steven-crowl-1,18,,376
13:40:00,wisconsin,,nolan-winter-2,10,,376
13:40:00,wisconsin,,max-klesmit-1,0,,376
13:40:00,wisconsin,,kamari-mcgee-1,4,,376
13:40:00,wisconsin,,carter-gilmore-1,8,,376
13:40:00,wisconsin,,xavier-amos-1,11,,376
13:40:00,wisconsin,,jack-janicki-1,0,,376
13:40:00,wisconsin,,markus-ilver-1,0,,376
13:40:00,wisconsin,,riccardo-greppi-1,0,,376
13:40:00,wisconsin,,jack-robison-1,0,,376
13:40:00,wisconsin,,isaac-gard-1,0,,376
13:40:00,wisconsin,,camren-hunter-1,0,,376
13:40:00,wisconsin,,daniel-freitag-1,0,,376
13:40:00,wisconsin,,chris-hodges-1,0,,376
13:40:00,wisconsin,,aidan-konop-1,0,,376
14:00:00,houston,,lj-cryer-1,15,,377
14:00:00,houston,,emanuel-sharp-1,8,,377
14:00:00,houston,,milos-uzan-1,16,,377
14:00:00,houston,,jwan-roberts-1,6,,377
14:00:00,houston,,terrance-arceneaux-1,10,,377
14:00:00,houston,,mylik-wilson-1,2,,377
14:00:00,houston,,joseph-tugler-2,0,,377
14:00:00,houston,,javier-francis-1,13,,377
14:00:00,houston,,mercy-miller-1,2,,377
14:00:00,houston,,ramon-walkerjr-1,0,,377
14:00:00,houston,,cedric-lath-1,1,,377
14:00:00,houston,,kordelius-jefferson-1,5,,377
14:00:00,southern-illinois-edwardsville,l,raysean-taylor-1,10,,377
14:00:00,southern-illinois-edwardsville,,brian-taylor-6,10,,377
14:00:00,southern-illinois-edwardsville,,ring-malith-1,0,,377
14:00:00,southern-illinois-edwardsville,,desmond-polk-1,5,,377
14:00:00,southern-illinois-edwardsville,,myles-thompson-2,5,,377
14:00:00,southern-illinois-edwardsville,,kyle-thomas-4,3,,377
14:00:00,southern-illinois-edwardsville,,jordan-pickett-2,0,,377
14:00:00,southern-illinois-edwardsville,,arnas-sakenis-1,5,,377
14:00:00,southern-illinois-edwardsville,,declan-dillon-1,2,,377
14:00:00,southern-illinois-edwardsville,,darrion-baker-1,0,,377
14:00:00,southern-illinois-edwardsville,,cham-okey-1,0,,377
14:00:00,southern-illinois-edwardsville,,jo-valrie-1,0,,377
14:00:00,southern-illinois-edwardsville,,eddiean-tirado-1,0,,377
14:00:00,southern-illinois-edwardsville,,jordan-hamilton-4,0,,377
14:00:00,southern-illinois-edwardsville,,raynard-horry-1,0,,377
14:45:00,alabama-state,l,amarr-knox-1,18,,378
14:45:00,alabama-state,,cj-hines-1,9,,378
14:45:00,alabama-state,,antonio-madlock-1,11,,378
14:45:00,alabama-state,,micah-simpson-1,2,,378
14:45:00,alabama-state,,jasteven-walker-1,6,,378
14:45:00,alabama-state,,dante-bass-1,2,,378
14:45:00,alabama-state,,micah-octave-1,5,,378
14:45:00,alabama-state,,tyler-mack-1,0,,378
14:45:00,alabama-state,,shawn-fulcher-1,8,,378
14:45:00,alabama-state,,jalen-keago-1,0,,378
14:45:00,alabama-state,,ubong-okon-1,2,,378
14:45:00,alabama-state,,mario-andrews-1,0,,378
14:45:00,alabama-state,,jordon-marshall-1,0,,378
14:45:00,auburn,,johni-broome-1,14,,378
14:45:00,auburn,,chad-baker-mazara-1,5,,378
14:45:00,auburn,,miles-kelly-1,23,,378
14:45:00,auburn,,tahaad-pettiford-1,16,,378
14:45:00,auburn,,denver-jones-1,8,,378
14:45:00,auburn,,chaney-johnson-1,13,,378
14:45:00,auburn,,dylan-cardwell-1,3,,378
14:45:00,auburn,,jahki-howard-1,0,,378
14:45:00,auburn,,jaheim-hudson-1,0,,378
14:45:00,auburn,,chris-moore-10,0,,378
14:45:00,auburn,,jp-pegues-1,0,,378
14:45:00,auburn,,blake-muschalek-1,1,,378
14:45:00,auburn,,presley-patterson-1,0,,378
14:45:00,auburn,,cj-williams-8,0,,378
14:45:00,auburn,,reed-trapp-1,0,,378
14:45:00,auburn,,addarin-scott-1,0,,378
15:10:00,clemson,l,chase-hunter-1,21,,379
15:10:00,clemson,,ian-schieffelin-1,1,,379
15:10:00,clemson,,viktor-lakhin-1,6,,379
15:10:00,clemson,,jaeden-zackery-1,24,,379
15:10:00,clemson,,chauncey-wiggins-1,10,,379
15:10:00,clemson,,dillon-hunter-1,0,i,379
15:10:00,clemson,,jake-heidbreder-1,3,,379
15:10:00,clemson,,del-jones-1,2,,379
15:10:00,clemson,,myles-foster-1,0,,379
15:10:00,clemson,,christian-reeves-1,0,,379
15:10:00,clemson,,asa-thomas-1,0,,379
15:10:00,clemson,,matt-kelly-1,0,,379
15:10:00,clemson,,daniel-nauseef-1,0,,379
15:10:00,clemson,,andrew-latiff-1,0,,379
15:10:00,clemson,,jackson-roberts-1,0,,379
15:10:00,mcneese-state,,javohn-garcia-1,3,,379
15:10:00,mcneese-state,,sincere-parker-1,12,,379
15:10:00,mcneese-state,,christian-shumate-1,13,,379
15:10:00,mcneese-state,,dj-richards-1,2,,379
15:10:00,mcneese-state,,quadir-copeland-1,16,,379
15:10:00,mcneese-state,,joe-charles-2,0,,379
15:10:00,mcneese-state,,brandon-murray-1,21,,379
15:10:00,mcneese-state,,bryant-selebangue-1,2,,379
15:10:00,mcneese-state,,tjohnn-brown-1,0,,379
15:10:00,mcneese-state,,alyn-breed-1,0,,379
15:10:00,mcneese-state,,omar-cooper-2,0,,379
15:10:00,mcneese-state,,lamont-evans-2,0,,379
15:10:00,mcneese-state,,erik-villarreal-1,0,,379
15:10:00,mcneese-state,,jerome-brewer-jr-1,0,,379
16:10:00,brigham-young,,richie-saunders-1,16,,380
16:10:00,brigham-young,,egor-demin-1,15,,380
16:10:00,brigham-young,,trevin-knell-1,8,,380
16:10:00,brigham-young,,fousseyni-traore-1,13,,380
16:10:00,brigham-young,,dawson-baker-1,7,,380
16:10:00,brigham-young,,keba-keita-1,9,,380
16:10:00,brigham-young,,kanon-catchings-1,0,,380
16:10:00,brigham-young,,dallin-hall-1,6,,380
16:10:00,brigham-young,,mawot-mag-1,6,,380
16:10:00,brigham-young,,mihailo-boskovic-1,0,,380
16:10:00,brigham-young,,trey-stewart-1,0,,380
16:10:00,brigham-young,,elijah-crawford-1,0,,380
16:10:00,brigham-young,,brody-kozlowski-1,0,,380
16:10:00,brigham-young,,jared-mcgregor-1,0,,380
16:10:00,brigham-young,,max-triplett-1,0,,380
16:10:00,brigham-young,,townsend-tripple-2,0,,380
16:10:00,virginia-commonwealth,l,max-shulga-1,12,,380
16:10:00,virginia-commonwealth,,joseph-bamisile-1,12,,380
16:10:00,virginia-commonwealth,,phillip-russell-1,2,,380
16:10:00,virginia-commonwealth,,jack-clarke-1,12,,380
16:10:00,virginia-commonwealth,,zeb-jackson-1,23,,380
16:10:00,virginia-commonwealth,,christian-fermin-1,0,,380
16:10:00,virginia-commonwealth,,luke-bamgboye-1,6,,380
16:10:00,virginia-commonwealth,,michael-belle-1,0,,380
16:10:00,virginia-commonwealth,,brandon-jennings-2,2,,380
16:10:00,virginia-commonwealth,,terrence-hill-jr-1,2,,380
16:10:00,virginia-commonwealth,,alphonzo-billups-iii-1,0,,380
16:10:00,virginia-commonwealth,,obinnaya-okafor-1,0,,380
16:30:00,georgia,l,asa-newell-1,20,,381
16:30:00,georgia,,silas-demary-jr-2,15,,381
16:30:00,georgia,,blue-cain-2,10,,381
16:30:00,georgia,,dakota-leffew-1,5,,381
16:30:00,georgia,,tyrin-lawrence-1,3,,381
16:30:00,georgia,,rj-godfrey-1,2,,381
16:30:00,georgia,,somto-cyril-1,10,,381
16:30:00,georgia,,deshayne-montgomery-1,2,,381
16:30:00,georgia,,dylan-james-2,1,,381
16:30:00,georgia,,justin-abson-1,0,,381
16:30:00,georgia,,savo-drezgic-1,0,,381
16:30:00,georgia,,jaden-newell-1,0,,381
16:30:00,georgia,,brandon-klatsky-1,0,,381
16:30:00,gonzaga,,graham-ike-1,13,,381
16:30:00,gonzaga,,khalif-battle-1,24,,381
16:30:00,gonzaga,,nolan-hickman-1,18,,381
16:30:00,gonzaga,,braden-huff-1,18,,381
16:30:00,gonzaga,,ryan-nembhard-1,3,,381
16:30:00,gonzaga,,ben-gregg-1,4,,381
16:30:00,gonzaga,,michael-ajayi-1,4,,381
16:30:00,gonzaga,,dusty-stromer-2,0,,381
16:30:00,gonzaga,,emmanuel-innocenti-1,3,,381
16:30:00,gonzaga,,ismaila-diagne-1,2,,381
16:30:00,gonzaga,,jun-seok-yeo-1,0,,381
16:30:00,gonzaga,,joe-few-1,0,,381
