game_time,team_unique,lost,player_unique,points,inactive,game_id
12:10:00,connecticut,,solomon-ball-2,,,430
12:10:00,connecticut,,alex-karaban-1,,,430
12:10:00,connecticut,,liam-mcneeley-1,,,430
12:10:00,connecticut,,tarris-reed-jr-1,,,430
12:10:00,connecticut,,hassan-diarra-1,,,430
12:10:00,connecticut,,samson-johnson-1,,,430
12:10:00,connecticut,,jaylin-stewart-3,,,430
12:10:00,connecticut,,aidan-mahaney-1,,,430
12:10:00,connecticut,,jayden-ross-2,,,430
12:10:00,connecticut,,ahmad-nowell-1,,,430
12:10:00,connecticut,,isaiah-abraham-1,,,430
12:10:00,connecticut,,youssouf-singare-1,,,430
12:10:00,florida,,walter-claytonjr-1,,,430
12:10:00,florida,,alijah-martin-1,,,430
12:10:00,florida,,will-richard-2,,,430
12:10:00,florida,,alex-condon-1,,,430
12:10:00,florida,,thomas-haugh-1,,,430
12:10:00,florida,,denzel-aberdeen-1,,,430
12:10:00,florida,,rueben-chinyelu-1,,,430
12:10:00,florida,,sam-alexis-1,,,430
12:10:00,florida,,urban-klavzar-1,,,430
12:10:00,florida,,isaiah-brown-2,,,430
12:10:00,florida,,micah-handlogten-1,,,430
12:10:00,florida,,kajus-kublickas-1,,,430
12:10:00,florida,,bennett-andersen-1,,,430
12:10:00,florida,,cooper-josefsberg-1,,,430
12:10:00,florida,,viktor-mikic-1,,,430
12:10:00,florida,,kevin-pazmino-1,,,430
14:40:00,baylor,,norchad-omier-1,,,431
14:40:00,baylor,,vj-edgecombe-1,,,431
14:40:00,baylor,,robert-wright-3,,,431
14:40:00,baylor,,jayden-nunn-1,,,431
14:40:00,baylor,,jeremy-roach-2,,,431
14:40:00,baylor,,jalen-celestine-1,,,431
14:40:00,baylor,,langston-love-1,,,431
14:40:00,baylor,,jason-asemota-1,,,431
14:40:00,baylor,,omar-adegbola-1,,,431
14:40:00,baylor,,marino-dubravcic-1,,,431
14:40:00,baylor,,davidson-hubbard-1,,,431
14:40:00,duke,,cooper-flagg-1,,,431
14:40:00,duke,,kon-knueppel-1,,,431
14:40:00,duke,,tyrese-proctor-1,,,431
14:40:00,duke,,sion-james-1,,,431
14:40:00,duke,,khaman-maluach-1,,,431
14:40:00,duke,,isaiah-evans-1,,,431
14:40:00,duke,,caleb-foster-2,,,431
14:40:00,duke,,mason-gillis-1,,,431
14:40:00,duke,,patrick-ngongba-2,,,431
14:40:00,duke,,maliq-brown-1,,,431
14:40:00,duke,,darren-harris-1,,,431
14:40:00,duke,,spencer-hubbard-1,,,431
14:40:00,duke,,cameron-sheffield-1,,,431
14:40:00,duke,,neal-begovich-1,,,431
14:40:00,duke,,stanley-borden-1,,,431
14:40:00,baylor,,josh-ojianwuna-1,,,431
17:15:00,illinois,,kasparas-jakucionis-1,,,432
17:15:00,illinois,,will-riley-1,,,432
17:15:00,illinois,,kylan-boswell-1,,,432
17:15:00,illinois,,tomislav-ivisic-1,,,432
17:15:00,illinois,,tre-white-1,,,432
17:15:00,illinois,,ben-humrichous-1,,,432
17:15:00,illinois,,dra-gibbs-lawhorn-1,,,432
17:15:00,illinois,,morez-johnson-jr-1,,,432
17:15:00,illinois,,jake-davis-2,,,432
17:15:00,illinois,,carey-booth-2,,,432
17:15:00,illinois,,keaton-kutcher-1,,,432
17:15:00,illinois,,aj-redd-1,,,432
17:15:00,illinois,,ty-rodgers-1,,,432
17:15:00,kentucky,,otega-oweh-1,,,432
17:15:00,kentucky,,koby-brea-1,,,432
17:15:00,kentucky,,amari-williams-2,,,432
17:15:00,kentucky,,andrew-carr-2,,,432
17:15:00,kentucky,,lamont-butler-1,,,432
17:15:00,kentucky,,ansley-almonor-1,,,432
17:15:00,kentucky,,brandon-garrison-2,,,432
17:15:00,kentucky,,travis-perry-1,,,432
17:15:00,kentucky,,collin-chandler-1,,,432
17:15:00,kentucky,,trent-noah-1,,,432
17:15:00,kentucky,,grant-darbyshire-1,,,432
17:15:00,kentucky,,walker-horn-1,,,432
17:15:00,kentucky,,zach-tow-1,,,432
17:15:00,kentucky,,jaxson-robinson-1,,,432
17:15:00,kentucky,,kerr-kriisa-1,,,432
18:10:00,alabama,,mark-sears-1,,,433
18:10:00,alabama,,grant-nelson-1,,,433
18:10:00,alabama,,aden-holloway-2,,,433
18:10:00,alabama,,labaron-philon-1,,,433
18:10:00,alabama,,clifford-omoruyi-1,,,433
18:10:00,alabama,,chris-youngblood-1,,,433
18:10:00,alabama,,mouhamed-dioubate-1,,,433
18:10:00,alabama,,jarin-stevenson-1,,,433
18:10:00,alabama,,derrion-reid-1,,,433
18:10:00,alabama,,aiden-sherrell-1,,,433
18:10:00,alabama,,houston-mallette-1,,,433
18:10:00,alabama,,max-scharnowski-1,,,433
18:10:00,saint-marys-ca,,augustas-marciulionis-1,,,433
18:10:00,saint-marys-ca,,paulius-murauskas-1,,,433
18:10:00,saint-marys-ca,,mitchell-saxen-1,,,433
