game_time,team_unique,lost,player_unique,points,inactive,game_id
19:00:00,alabama-state,,amarr-knox-1,16,,270
19:00:00,alabama-state,,cj-hines-1,10,,270
19:00:00,alabama-state,,antonio-madlock-1,11,,270
19:00:00,alabama-state,,micah-simpson-1,9,,270
19:00:00,alabama-state,,jasteven-walker-1,4,,270
19:00:00,alabama-state,,dante-bass-1,8,,270
19:00:00,alabama-state,,micah-octave-1,4,,270
19:00:00,alabama-state,,tyler-mack-1,3,,270
19:00:00,alabama-state,,shawn-fulcher-1,5,,270
19:00:00,alabama-state,,jalen-keago-1,0,,270
19:00:00,alabama-state,,ubong-okon-1,0,,270
19:00:00,alabama-state,,mario-andrews-1,0,,270
19:00:00,alabama-state,,jordon-marshall-1,0,,270
19:00:00,saint-francis-pa,l,riley-parker-1,12,,270
19:00:00,saint-francis-pa,,juan-cranford-jr-1,18,,270
19:00:00,saint-francis-pa,,valentino-pinedo-1,17,,270
19:00:00,saint-francis-pa,,bobby-rosenberger-1,0,,270
19:00:00,saint-francis-pa,,daemar-kelly-1,7,,270
19:00:00,saint-francis-pa,,jeremy-clayville-1,5,,270
19:00:00,saint-francis-pa,,chris-moncrief-1,7,,270
19:00:00,saint-francis-pa,,miles-webb-2,0,,270
19:00:00,saint-francis-pa,,aaron-talbert-1,0,,270
19:00:00,saint-francis-pa,,aidan-harris-1,0,,270
19:00:00,saint-francis-pa,,victor-payne-3,0,,270
19:00:00,saint-francis-pa,,wisler-sanon-1,2,,270
19:00:00,saint-francis-pa,,kj-swain-1,0,,270
19:00:00,saint-francis-pa,,trey-weiand-1,0,,270
19:00:00,saint-francis-pa,,brendan-scanlon-1,0,,270
19:00:00,saint-francis-pa,,zachary-jones-1,0,,270
19:00:00,saint-francis-pa,,carson-rhodes-1,0,,270
19:00:00,saint-francis-pa,,blaze-angellotti-1,0,,270
19:00:00,saint-francis-pa,,ryen-gresko-1,0,,270
19:00:00,saint-francis-pa,,gestin-liberis-1,0,,270
21:10:00,north-carolina,,rj-davis-1,26,,271
21:10:00,north-carolina,,ian-jackson-1,9,,271
21:10:00,north-carolina,,seth-trimble-1,16,,271
21:10:00,north-carolina,,elliot-cadeau-1,9,,271
21:10:00,north-carolina,,ven-allen-lubin-1,12,,271
21:10:00,north-carolina,,drake-powell-1,6,,271
21:10:00,north-carolina,,jaelyn-withers-1,10,,271
21:10:00,north-carolina,,jalen-washington-1,2,,271
21:10:00,north-carolina,,cade-tyson-1,0,,271
21:10:00,north-carolina,,tyzhaun-claude-1,0,,271
21:10:00,north-carolina,,james-brown-12,2,,271
21:10:00,north-carolina,,dante-mayo-jr-1,3,,271
21:10:00,north-carolina,,russell-hawkins-1,0,,271
21:10:00,north-carolina,,john-holbrook-1,0,,271
21:10:00,san-diego-state,l,nicholas-boyd-1,12,,271
21:10:00,san-diego-state,,miles-byrd-1,4,,271
21:10:00,san-diego-state,,bj-davis-1,9,,271
21:10:00,san-diego-state,,magoon-gwath-1,9,,271
21:10:00,san-diego-state,,jared-coleman-jones-1,6,,271
21:10:00,san-diego-state,,wayne-mckinneyiii-1,12,,271
21:10:00,san-diego-state,,pharaoh-compton-1,5,,271
21:10:00,san-diego-state,,taj-degourville-1,0,,271
21:10:00,san-diego-state,,miles-heide-1,6,,271
21:10:00,san-diego-state,,kimo-ferrari-1,2,,271
21:10:00,san-diego-state,,demarshay-johnsonjr-1,0,,271
21:10:00,san-diego-state,,ryan-schwarz-1,0,,271
21:10:00,san-diego-state,,cam-lawin-1,3,,271
21:10:00,san-diego-state,,desai-lopez-1,0,,271
21:10:00,san-diego-state,,reese-waters-1,0,,271
