game_time,team_unique,lost,player_unique,points,inactive,game_id
07:09:00,michigan-state,,jaden-akins-1,13,,442
07:09:00,michigan-state,,jase-richardson-1,20,,442
07:09:00,michigan-state,,tre-holloman-1,10,,442
07:09:00,michigan-state,,jaxon-kohler-1,0,,442
07:09:00,michigan-state,,coen-carr-2,15,,442
07:09:00,michigan-state,,jeremy-fears-jr-1,4,,442
07:09:00,michigan-state,,frankie-fidler-1,5,,442
07:09:00,michigan-state,,carson-cooper-1,6,,442
07:09:00,michigan-state,,xavier-booker-2,0,,442
07:09:00,michigan-state,,szymon-zapala-1,0,,442
07:09:00,michigan-state,,kur-teng-1,0,,442
07:09:00,michigan-state,,gehrig-normand-1,0,,442
07:09:00,michigan-state,,nick-sanders-2,0,,442
07:09:00,mississippi,l,sean-pedulla-1,24,,442
07:09:00,mississippi,,jaemyn-brakefield-1,9,,442
07:09:00,mississippi,,malik-dia-1,11,,442
07:09:00,mississippi,,jaylen-murray-1,5,,442
07:09:00,mississippi,,dre-davis-3,4,,442
07:09:00,mississippi,,matthew-murrell-1,13,,442
07:09:00,mississippi,,davon-barnes-1,4,,442
07:09:00,mississippi,,mikeal-brown-jones-1,0,,442
07:09:00,mississippi,,eduardo-klafke-1,0,,442
07:09:00,mississippi,,john-bol-1,0,,442
07:09:00,mississippi,,javon-benson-1,0,,442
07:09:00,mississippi,,cam-brent-1,0,,442
07:09:00,mississippi,,robert-cowherd-1,0,,442
07:09:00,mississippi,,tj-caldwell-1,0,,442
07:39:00,kentucky,l,otega-oweh-1,13,,443
07:39:00,kentucky,,koby-brea-1,5,,443
07:39:00,kentucky,,amari-williams-2,14,,443
07:39:00,kentucky,,andrew-carr-2,9,,443
07:39:00,kentucky,,lamont-butler-1,18,,443
07:39:00,kentucky,,ansley-almonor-1,0,,443
07:39:00,kentucky,,brandon-garrison-2,3,,443
07:39:00,kentucky,,travis-perry-1,0,,443
07:39:00,kentucky,,collin-chandler-1,3,,443
07:39:00,kentucky,,trent-noah-1,0,,443
07:39:00,kentucky,,grant-darbyshire-1,0,,443
07:39:00,kentucky,,walker-horn-1,0,,443
07:39:00,kentucky,,zach-tow-1,0,,443
07:39:00,tennessee,,chaz-lanier-1,17,,443
07:39:00,tennessee,,zakai-zeigler-1,18,,443
07:39:00,tennessee,,jordan-gainey-1,16,,443
07:39:00,tennessee,,igor-milicicjr-1,8,,443
07:39:00,tennessee,,felix-okpara-1,8,,443
07:39:00,tennessee,,jahmai-mashack-1,4,,443
07:39:00,tennessee,,cade-phillips-1,2,,443
07:39:00,tennessee,,darlinstone-dubar-1,5,,443
07:39:00,tennessee,,cameron-carr-2,0,,443
07:39:00,tennessee,,jp-estrella-2,0,,443
07:39:00,tennessee,,grant-hurst-1,0,,443
07:39:00,tennessee,,bishop-boswell-1,0,,443
07:39:00,tennessee,,campbell-duncan-1,0,,443
07:39:00,tennessee,,gavin-paull-1,0,,443
07:39:00,kentucky,,jaxson-robinson-1,0,,443
07:39:00,kentucky,,kerr-kriisa-1,0,,443
09:39:00,auburn,,johni-broome-1,22,,444
09:39:00,auburn,,chad-baker-mazara-1,6,,444
09:39:00,auburn,,miles-kelly-1,5,,444
09:39:00,auburn,,tahaad-pettiford-1,20,,444
09:39:00,auburn,,denver-jones-1,20,,444
09:39:00,auburn,,chaney-johnson-1,4,,444
09:39:00,auburn,,dylan-cardwell-1,1,,444
09:39:00,auburn,,jahki-howard-1,0,,444
09:39:00,auburn,,jaheim-hudson-1,0,,444
09:39:00,auburn,,chris-moore-10,0,,444
09:39:00,auburn,,jp-pegues-1,0,,444
09:39:00,auburn,,blake-muschalek-1,0,,444
09:39:00,auburn,,presley-patterson-1,0,,444
09:39:00,auburn,,cj-williams-8,0,,444
09:39:00,auburn,,reed-trapp-1,0,,444
09:39:00,auburn,,addarin-scott-1,0,,444
09:39:00,michigan,l,vladislav-goldin-1,10,,444
09:39:00,michigan,,danny-wolf-1,20,,444
09:39:00,michigan,,tre-donaldson-1,5,,444
09:39:00,michigan,,nimari-burnett-1,10,,444
09:39:00,michigan,,roddy-gayle-jr-1,7,,444
09:39:00,michigan,,will-tschetter-1,2,,444
09:39:00,michigan,,sam-walters-3,0,,444
09:39:00,michigan,,lj-cason-1,5,,444
09:39:00,michigan,,rubin-jones-1,6,,444
09:39:00,michigan,,justin-pippen-1,0,,444
09:39:00,michigan,,phat-phat-brooks-1,0,,444
09:39:00,michigan,,harrison-hochberg-1,0,,444
09:39:00,michigan,,jace-howard-1,0,,444
09:39:00,michigan,,ian-burns-3,0,,444
09:39:00,michigan,,howard-eisley-jr-1,0,,444
09:39:00,michigan,,charlie-may-1,0,,444
10:09:00,houston,,lj-cryer-1,5,,445
10:09:00,houston,,emanuel-sharp-1,17,,445
10:09:00,houston,,milos-uzan-1,22,,445
10:09:00,houston,,jwan-roberts-1,5,,445
10:09:00,houston,,terrance-arceneaux-1,0,,445
10:09:00,houston,,mylik-wilson-1,2,,445
10:09:00,houston,,joseph-tugler-2,3,,445
10:09:00,houston,,javier-francis-1,8,,445
10:09:00,houston,,mercy-miller-1,0,,445
10:09:00,houston,,ramon-walkerjr-1,0,,445
10:09:00,houston,,cedric-lath-1,0,,445
10:09:00,houston,,kordelius-jefferson-1,0,,445
10:09:00,purdue,l,trey-kaufman-renn-1,14,,445
10:09:00,purdue,,braden-smith-1,7,,445
10:09:00,purdue,,fletcher-loyer-1,16,,445
10:09:00,purdue,,cj-cox-1,7,,445
10:09:00,purdue,,myles-colvin-2,7,,445
10:09:00,purdue,,caleb-furst-1,0,,445
10:09:00,purdue,,camden-heide-1,9,,445
10:09:00,purdue,,gicarri-harris-1,0,,445
10:09:00,purdue,,raleigh-burgess-1,0,,445
10:09:00,purdue,,will-berg-1,0,,445
10:09:00,purdue,,brian-waddell-1,0,,445
10:09:00,purdue,,daniel-jacobsen-1,0,,445
10:09:00,purdue,,sam-king-2,0,,445
10:09:00,purdue,,jace-rayl-1,0,,445
10:09:00,purdue,,josh-furst-1,0,,445
10:09:00,purdue,,jack-lusk-1,0,,445
