game_time,team_unique,lost,player_unique,points,inactive,game_id
18:09:00,auburn,l,johni-broome-1,15,,450
18:09:00,auburn,,chad-baker-mazara-1,18,,450
18:09:00,auburn,,miles-kelly-1,8,,450
18:09:00,auburn,,tahaad-pettiford-1,7,,450
18:09:00,auburn,,denver-jones-1,10,,450
18:09:00,auburn,,chaney-johnson-1,6,,450
18:09:00,auburn,,dylan-cardwell-1,9,,450
18:09:00,auburn,,jahki-howard-1,0,,450
18:09:00,auburn,,jaheim-hudson-1,0,,450
18:09:00,auburn,,chris-moore-10,0,,450
18:09:00,auburn,,jp-pegues-1,0,,450
18:09:00,auburn,,blake-muschalek-1,0,,450
18:09:00,auburn,,presley-patterson-1,0,,450
18:09:00,auburn,,cj-williams-8,0,,450
18:09:00,auburn,,reed-trapp-1,0,,450
18:09:00,auburn,,addarin-scott-1,0,,450
18:09:00,florida,,walter-claytonjr-1,34,,450
18:09:00,florida,,alijah-martin-1,17,,450
18:09:00,florida,,will-richard-2,7,,450
18:09:00,florida,,alex-condon-1,1,,450
18:09:00,florida,,thomas-haugh-1,12,,450
18:09:00,florida,,denzel-aberdeen-1,3,,450
18:09:00,florida,,rueben-chinyelu-1,5,,450
18:09:00,florida,,sam-alexis-1,0,,450
18:09:00,florida,,urban-klavzar-1,0,,450
18:09:00,florida,,isaiah-brown-2,0,,450
18:09:00,florida,,micah-handlogten-1,0,,450
18:09:00,florida,,kajus-kublickas-1,0,,450
18:09:00,florida,,bennett-andersen-1,0,,450
18:09:00,florida,,cooper-josefsberg-1,0,,450
18:09:00,florida,,viktor-mikic-1,0,,450
18:09:00,florida,,kevin-pazmino-1,0,,450
20:49:00,duke,l,cooper-flagg-1,27,,451
20:49:00,duke,,kon-knueppel-1,16,,451
20:49:00,duke,,tyrese-proctor-1,7,,451
20:49:00,duke,,sion-james-1,7,,451
20:49:00,duke,,khaman-maluach-1,6,,451
20:49:00,duke,,isaiah-evans-1,0,,451
20:49:00,duke,,caleb-foster-2,0,,451
20:49:00,duke,,mason-gillis-1,0,,451
20:49:00,duke,,patrick-ngongba-2,0,,451
20:49:00,duke,,maliq-brown-1,4,,451
20:49:00,duke,,darren-harris-1,0,,451
20:49:00,duke,,spencer-hubbard-1,0,,451
20:49:00,duke,,cameron-sheffield-1,0,,451
20:49:00,duke,,neal-begovich-1,0,,451
20:49:00,duke,,stanley-borden-1,0,,451
20:49:00,houston,,lj-cryer-1,26,,451
20:49:00,houston,,emanuel-sharp-1,16,,451
20:49:00,houston,,milos-uzan-1,7,,451
20:49:00,houston,,jwan-roberts-1,11,,451
20:49:00,houston,,terrance-arceneaux-1,0,,451
20:49:00,houston,,mylik-wilson-1,2,,451
20:49:00,houston,,joseph-tugler-2,4,,451
20:49:00,houston,,javier-francis-1,4,,451
20:49:00,houston,,mercy-miller-1,0,,451
20:49:00,houston,,ramon-walkerjr-1,0,,451
20:49:00,houston,,cedric-lath-1,0,,451
20:49:00,houston,,kordelius-jefferson-1,0,,451
