game_time,team_unique,lost,player_unique,points,inactive,game_id
07:09:00,marquette,l,kam-jones-1,20,,255
07:09:00,marquette,,oso-ighodaro-1,6,,255
07:09:00,marquette,,tyler-kolek-1,17,,255
07:09:00,marquette,,david-joplin-1,4,,255
07:09:00,marquette,,stevie-mitchell-1,8,,255
07:09:00,marquette,,chase-ross-1,2,,255
07:09:00,marquette,,ben-gold-1,1,,255
07:09:00,marquette,,sean-jones-3,0,,255
07:09:00,marquette,,tre-norman-1,0,,255
07:09:00,marquette,,zaide-lowery-1,0,,255
07:09:00,marquette,,al-amadou-1,0,,255
07:09:00,marquette,,jonah-lucas-1,0,,255
07:09:00,marquette,,cameron-brown-2,0,,255
07:09:00,marquette,,casey-omalley-1,0,,255
07:09:00,marquette,,jack-riley-1,0,,255
07:09:00,north-carolina-state,,dj-horne-1,19,,255
07:09:00,north-carolina-state,,dj-burns-1,4,,255
07:09:00,north-carolina-state,,jayden-taylor-1,6,,255
07:09:00,north-carolina-state,,casey-morsell-1,15,,255
07:09:00,north-carolina-state,,mohamed-diarra-1,11,,255
07:09:00,north-carolina-state,,michael-oconnell-3,8,,255
07:09:00,north-carolina-state,,ben-middlebrooks-1,4,,255
07:09:00,north-carolina-state,,dennis-parker-jr-1,0,,255
07:09:00,north-carolina-state,,mj-rice-1,0,,255
07:09:00,north-carolina-state,,breon-pass-1,0,,255
07:09:00,north-carolina-state,,lj-thomas-1,0,,255
07:09:00,north-carolina-state,,kam-woods-1,0,,255
07:09:00,north-carolina-state,,ernest-ross-1,0,,255
07:09:00,north-carolina-state,,kj-keatts-1,0,,255
07:09:00,north-carolina-state,,alex-nunnally-1,0,,255
07:09:00,north-carolina-state,,jordan-snell-1,0,,255
07:39:00,gonzaga,l,graham-ike-1,18,,256
07:39:00,gonzaga,,anton-watson-1,14,,256
07:39:00,gonzaga,,nolan-hickman-1,16,,256
07:39:00,gonzaga,,ryan-nembhard-1,14,,256
07:39:00,gonzaga,,braden-huff-1,4,,256
07:39:00,gonzaga,,ben-gregg-1,2,,256
07:39:00,gonzaga,,dusty-stromer-2,0,,256
07:39:00,gonzaga,,jun-seok-yeo-1,0,,256
07:39:00,gonzaga,,luka-krajnovic-1,0,,256
07:39:00,gonzaga,,colby-brooks-1,0,,256
07:39:00,gonzaga,,pavle-stosic-1,0,,256
07:39:00,gonzaga,,joe-few-1,0,,256
07:39:00,purdue,,zach-edey-1,27,,256
07:39:00,purdue,,braden-smith-1,14,,256
07:39:00,purdue,,lance-jones-1,12,,256
07:39:00,purdue,,fletcher-loyer-1,10,,256
07:39:00,purdue,,mason-gillis-1,6,,256
07:39:00,purdue,,trey-kaufman-renn-1,6,,256
07:39:00,purdue,,camden-heide-1,5,,256
07:39:00,purdue,,myles-colvin-2,0,,256
07:39:00,purdue,,caleb-furst-1,0,,256
07:39:00,purdue,,will-berg-1,0,,256
07:39:00,purdue,,ethan-morton-1,0,,256
07:39:00,purdue,,brian-waddell-1,0,,256
07:39:00,purdue,,sam-king-2,0,,256
07:39:00,purdue,,carson-barrett-1,0,,256
07:39:00,purdue,,chase-martin-1,0,,256
07:39:00,purdue,,josh-furst-1,0,,256
07:39:00,purdue,,jace-rayl-1,0,,256
09:39:00,duke,,kyle-filipowski-1,16,,257
09:39:00,duke,,jeremy-roach-2,14,,257
09:39:00,duke,,jared-mccain-2,7,,257
09:39:00,duke,,mark-mitchell-4,2,,257
09:39:00,duke,,tyrese-proctor-1,9,,257
09:39:00,duke,,caleb-foster-2,0,,257
09:39:00,duke,,ryan-young-2,4,,257
09:39:00,duke,,sean-stewart-2,0,,257
09:39:00,duke,,tj-power-2,0,,257
09:39:00,duke,,jaylen-blakes-1,2,,257
09:39:00,duke,,spencer-hubbard-1,0,,257
09:39:00,duke,,christian-reeves-1,0,,257
09:39:00,duke,,neal-begovich-1,0,,257
09:39:00,houston,l,lj-cryer-1,15,,257
09:39:00,houston,,jamal-shead-1,2,i,257
09:39:00,houston,,emanuel-sharp-1,7,,257
09:39:00,houston,,jwan-roberts-1,13,,257
09:39:00,houston,,damian-dunn-1,2,,257
09:39:00,houston,,javier-francis-1,7,,257
09:39:00,houston,,mylik-wilson-1,2,,257
09:39:00,houston,,joseph-tugler-2,0,,257
09:39:00,houston,,terrance-arceneaux-1,0,,257
09:39:00,houston,,ramon-walkerjr-1,3,,257
09:39:00,houston,,ryan-elvin-1,0,,257
09:39:00,houston,,cedric-lath-1,0,,257
10:09:00,creighton,l,baylor-scheierman-1,25,,258
10:09:00,creighton,,trey-alexander-1,13,,258
10:09:00,creighton,,ryan-kalkbrenner-1,14,,258
10:09:00,creighton,,steven-ashworth-1,16,,258
10:09:00,creighton,,mason-miller-1,3,,258
10:09:00,creighton,,francisco-farabello-1,0,,258
10:09:00,creighton,,isaac-traudt-1,0,,258
10:09:00,creighton,,fredrick-king-1,0,,258
10:09:00,creighton,,jasen-green-1,4,,258
10:09:00,creighton,,josiah-dotzler-1,0,,258
10:09:00,creighton,,johnathan-lawson-1,0,,258
10:09:00,tennessee,,dalton-knecht-1,24,,258
10:09:00,tennessee,,jonas-aidoo-1,4,,258
10:09:00,tennessee,,zakai-zeigler-1,18,,258
10:09:00,tennessee,,josiah-jordan-james-1,17,,258
10:09:00,tennessee,,jordan-gainey-1,7,,258
10:09:00,tennessee,,santiago-vescovi-1,0,,258
10:09:00,tennessee,,tobe-awaka-1,5,,258
10:09:00,tennessee,,jahmai-mashack-1,4,,258
10:09:00,tennessee,,jp-estrella-2,0,,258
10:09:00,tennessee,,freddie-dilione-v-1,0,,258
10:09:00,tennessee,,cameron-carr-2,3,,258
10:09:00,tennessee,,cade-phillips-1,0,,258
10:09:00,tennessee,,dj-jefferson-1,0,,258
10:09:00,tennessee,,colin-coyne-1,0,,258
10:09:00,tennessee,,grant-hurst-1,0,,258
10:09:00,tennessee,,kaylan-makan-1,0,,258
