game_date,team_2_id,team_1_id,game_time,round_num,competition_id
2024-03-19,wagner,howard,19:00,1,5
2024-03-19,colorado-state,virginia,21:10,1,5
2024-03-20,grambling,montana-state,19:00,1,5
2024-03-20,colorado,boise-state,21:10,1,5
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
