game_time,team_unique,lost,player_unique,points,inactive,game_id
19:00:00,grambling,,kintavious-dozier-1,6,,169
19:00:00,grambling,,tramichael-moton-1,6,,169
19:00:00,grambling,,jourdan-smith-1,18,,169
19:00:00,grambling,,jalen-johnson-23,6,,169
19:00:00,grambling,,antwan-burnett-1,18,,169
19:00:00,grambling,,terrence-lewis-2,0,,169
19:00:00,grambling,,mikale-stevenson-1,10,,169
19:00:00,grambling,,jonathan-aku-1,5,,169
19:00:00,grambling,,jimel-cofer-1,19,,169
19:00:00,grambling,,zahad-munford-1,0,,169
19:00:00,grambling,,quintin-murrell-1,0,,169
19:00:00,grambling,,malik-lamin-1,0,,169
19:00:00,grambling,,william-reynolds-1,0,,169
19:00:00,grambling,,elvis-nnaji-1,0,,169
19:00:00,montana-state,l,robert-fordiii-1,26,,169
19:00:00,montana-state,,brian-goracke-1,15,,169
19:00:00,montana-state,,brandon-walker-2,14,,169
19:00:00,montana-state,,eddie-turneriii-1,7,,169
19:00:00,montana-state,,tyler-patterson-1,3,,169
19:00:00,montana-state,,sam-lecholat-1,6,,169
19:00:00,montana-state,,chika-nduka-1,0,,169
19:00:00,montana-state,,john-olmsted-1,10,,169
19:00:00,montana-state,,jed-miller-1,0,,169
19:00:00,montana-state,,jaden-geron-1,0,,169
19:00:00,montana-state,,patrick-mcmahon-1,0,,169
19:00:00,montana-state,,jaqari-miles-1,0,,169
19:00:00,montana-state,,carter-ash-1,0,,169
21:10:00,boise-state,l,tyson-degenhart-1,6,,170
21:10:00,boise-state,,chibuzo-agbo-1,17,,170
21:10:00,boise-state,,omar-stanley-1,4,,170
21:10:00,boise-state,,max-rice-1,2,,170
21:10:00,boise-state,,roddie-anderson-iii-1,14,,170
21:10:00,boise-state,,cam-martin-1,10,,170
21:10:00,boise-state,,jace-whiting-1,0,,170
21:10:00,boise-state,,andrew-meadow-1,0,,170
21:10:00,boise-state,,rj-keene-1,0,,170
21:10:00,boise-state,,kobe-young-1,0,,170
21:10:00,boise-state,,mouhamed-sylla-1,0,,170
21:10:00,boise-state,,sam-winter-2,0,,170
21:10:00,boise-state,,kade-rice-1,0,,170
21:10:00,boise-state,,vince-barringer-1,0,,170
21:10:00,colorado,,kj-simpson-1,19,,170
21:10:00,colorado,,tristan-dasilva-1,20,,170
21:10:00,colorado,,jvonne-hadley-1,2,,170
21:10:00,colorado,,eddie-lampkinjr-1,13,,170
21:10:00,colorado,,cody-williams-2,0,,170
21:10:00,colorado,,luke-obrien-1,5,,170
21:10:00,colorado,,julian-hammondiii-1,0,,170
21:10:00,colorado,,assane-diop-2,0,,170
21:10:00,colorado,,javon-ruffin-1,1,,170
21:10:00,colorado,,bangot-dak-1,0,,170
21:10:00,colorado,,rj-smith-2,0,,170
21:10:00,colorado,,harrison-carrington-1,0,,170
21:10:00,colorado,,greg-gerhardt-1,0,,170
21:10:00,colorado,,joe-hurlburt-1,0,,170
21:10:00,colorado,,jack-pease-1,0,,170
