game_time,team_unique,lost,player_unique,points,inactive,game_id
18:09:00,florida-atlantic,l,johnell-davis-1,8,,100
18:09:00,florida-atlantic,,alijah-martin-1,26,,100
18:09:00,florida-atlantic,,vladislav-goldin-1,5,,100
18:09:00,florida-atlantic,,nicholas-boyd-1,12,,100
18:09:00,florida-atlantic,,michael-forrest-2,2,,100
18:09:00,florida-atlantic,,bryan-greenlee-1,5,,100
18:09:00,florida-atlantic,,giancarlo-rosado-1,8,,100
18:09:00,florida-atlantic,,brandon-weatherspoon-1,2,,100
18:09:00,florida-atlantic,,jalen-gaffney-1,3,,100
18:09:00,florida-atlantic,,tre-carroll-1,0,,100
18:09:00,florida-atlantic,,isaiah-gaines-1,0,,100
18:09:00,florida-atlantic,,brenen-lorient-1,0,,100
18:09:00,florida-atlantic,,alejandro-ralat-1,0,,100
18:09:00,san-diego-state,,matt-bradley-1,21,,100
18:09:00,san-diego-state,,darrion-trammell-1,5,,100
18:09:00,san-diego-state,,lamont-butler-1,9,,100
18:09:00,san-diego-state,,jaedon-ledee-1,12,,100
18:09:00,san-diego-state,,keshad-johnson-1,3,,100
18:09:00,san-diego-state,,micah-parrish-1,6,,100
18:09:00,san-diego-state,,nathan-mensah-1,7,,100
18:09:00,san-diego-state,,adam-seiko-1,0,,100
18:09:00,san-diego-state,,aguek-arop-1,9,,100
18:09:00,san-diego-state,,miles-byrd-1,0,,100
18:09:00,san-diego-state,,elijah-saunders-1,0,,100
18:09:00,san-diego-state,,demarshay-johnsonjr-1,0,,100
18:09:00,san-diego-state,,cade-alger-1,0,,100
18:09:00,san-diego-state,,jared-barnett-1,0,,100
18:09:00,san-diego-state,,triston-broughton-1,0,,100
18:09:00,san-diego-state,,tyler-broughton-1,0,,100
20:49:00,connecticut,,adama-sanogo-1,21,,101
20:49:00,connecticut,,jordan-hawkins-1,13,,101
20:49:00,connecticut,,tristen-newton-1,7,,101
20:49:00,connecticut,,alex-karaban-1,8,,101
20:49:00,connecticut,,donovan-clingan-1,4,,101
20:49:00,connecticut,,andre-jackson-8,6,,101
20:49:00,connecticut,,joey-calcaterra-1,5,,101
20:49:00,connecticut,,nahiem-alleyne-1,8,,101
20:49:00,connecticut,,hassan-diarra-1,0,,101
20:49:00,connecticut,,richie-springs-1,0,,101
20:49:00,connecticut,,samson-johnson-1,0,,101
20:49:00,connecticut,,apostolos-roumoglou-1,0,,101
20:49:00,connecticut,,andrew-hurley-1,0,,101
20:49:00,connecticut,,yarin-hasson-1,0,,101
20:49:00,connecticut,,emmett-hendry-1,0,,101
20:49:00,connecticut,,andre-johnson-jr-1,0,,101
20:49:00,miami-fl,l,isaiah-wong-1,15,,101
20:49:00,miami-fl,,jordan-miller-2,11,,101
20:49:00,miami-fl,,norchad-omier-1,8,,101
20:49:00,miami-fl,,nijel-pack-1,8,,101
20:49:00,miami-fl,,wooga-poplar-1,0,,101
20:49:00,miami-fl,,bensley-joseph-1,8,,101
20:49:00,miami-fl,,harlond-beverly-1,7,,101
20:49:00,miami-fl,,anthony-walker-7,0,,101
20:49:00,miami-fl,,aj-casey-1,0,,101
20:49:00,miami-fl,,christian-watson-1,0,,101
20:49:00,miami-fl,,favour-aire-1,0,,101
20:49:00,miami-fl,,jakai-robinson-1,2,,101
20:49:00,miami-fl,,filippos-gkogkos-1,0,,101
20:49:00,miami-fl,,danilo-jovanovich-1,0,,101
