game_date,team_2_id,team_1_id,game_time,round_num,competition_id
2023-03-25,florida-atlantic,kansas-state,18:09,5,1
2023-03-25,connecticut,gonzaga,20:49,5,1
2023-03-26,creighton,san-diego-state,14:00,5,1
2023-03-26,miami-fl,texas,16:55,5,1
