game_date,team_2_id,team_1_id,game_time,round_num,competition_id
2025-03-27,brigham-young,alabama,07:09,4,6
2025-03-27,maryland,florida,07:39,4,6
2025-03-27,arizona,duke,09:39,4,6
2025-03-27,arkansas,texas-tech,10:09,4,6
2025-03-28,mississippi,michigan-state,07:09,4,6
2025-03-28,kentucky,tennessee,07:39,4,6
2025-03-28,michigan,auburn,09:39,4,6
2025-03-28,purdue,houston,10:09,4,6
