game_date,team_2_id,team_1_id,game_time,round_num,competition_id
2025-03-18,saint-francis-pa,alabama-state,19:00,1,6
2025-03-18,north-carolina,san-diego-state,21:10,1,6
2025-03-19,mount-st-marys,american,19:00,1,6
2025-03-19,xavier,texas,21:10,1,6
